#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Bazylland - Tractors & Excavators @UCfI1cD9PdHiz1gIwRkFVcrA,6.2M,-,Poland,,1.9M
2,Blowek @UC-BRUJOtblqGrftY6oRcOZw,4.9M,0.2%,Poland,,1.5M
3,reZigiusz @UCLLNPuvRGKxSczJcxlOiMXg,4.5M,-,Poland,,1.3M
4,WB Kids International @UCwKa3PzQeReoqMqNkDgG-8w,4M,-,Poland,,1.2M
5,Step Records @UC0kLTLosqh6GH6L19I-3EgA,3.8M,-,Poland,,1.1M
6,AbstrachujeTV @UCTISYi9ABujrrI1Slg3ZDBA,3.4M,0.3%,Poland,,1M
7,SBM Label @UCTIyVgnTO9gGZBFq6GRJvUQ,3.3M,0.2%,Poland,,975K
8,Planeta Faktów @UCAE3hyVGBraXyYZYSOS-GeQ,2.7M,0.4%,Poland,,819K
9,IsAmU @UCGPKmSKumoR3TbMIHwsh5qQ,2.7M,-,Poland,,801K
10,DISCO MAREK @UC4uocvXN4aPFQG6paBaMb1A,2.6M,-,Poland,,771K
11,Софунья Шалунья @UCDQRuEmhDZKVV3T6-F3qhtA,2.4M,0.1%,Poland,,729K
12,QueQuality @UCX0OCU1rH9loE-zZFcBJ65w,2.4M,0.5%,Poland,,714K
13,SPInkafilmstudio @UCxJDH_2HXzwUtT62HgWJqCg,2.4M,-,Poland,,711K
14,TheNitroZyniak @UCzgVSSvfIpBbc9IrTlGKEaQ,2.3M,2%,Poland,,702K
15,tvnpl @UCkhF9pRVYFI9aXM2in5JGmg,2.3M,-,Poland,,699K
16,WERSOW @UCtVy1X-hcxAL2ZlS6TqMQFw,2.3M,1.3%,Poland,,684K
17,JuzzyGamePlay @UCi_tJ4oqyG5aX3FP50KftRg,2.3M,-,Poland,,678K
18,5 Sposobów na... @UCLcxQ8h1PX3WgLdgnJHcCxg,2.2M,0.1%,Poland,,669K
19,izak LIVE @UCSeqSPSJDl0EXezzjJrwQNg,2.2M,1%,Poland,,648K
20,Boomerang Polska @UCicK95u7KyGYsvtEbzZ4wIg,2.2M,-,Poland,,645K
21,5-minutowe Sztuczki @UCu97FKL3I1KKTETTfiD9eEw,2.1M,-,Poland,,627K
22,YOUNG MULTI & YFL @UCiP6-9NHJ36BCxUWL-gNKYg,2.1M,-,Poland,,618K
23,tomasz gimper działowy @UCFBH3Bdhgh3_cCToEQsUp6Q,2M,0.7%,Poland,,615K
24,Wojan @UCMBGXf4gw91Z-lmIE7f2G8A,2M,2.3%,Poland,,612K
25,Tromba @UCkbpEIF1GKSXBn8YqjN0vyQ,2M,1.3%,Poland,,591K
26,JASNA STRONA @UCy1x3Lo-F42zaNfRAvrV-iw,2M,-,Poland,,588K
27,Śpiewające Brzdące - Piosenki dla dzieci @UCAs_VJQrP8JFQy2amoPpb8A,1.9M,-,Poland,,579K
28,MagicRecordsPoland @UCtOtfVsLUae569f6VUlPp0A,1.9M,-,Poland,,570K
29,DeeJayPallaside @UCOLTsx5y9CR6JMLhwhKxZLQ,1.9M,-,Poland,,570K
30,Mandzio @UCenDovphx1LcD5_Fkoh4iZQ,1.8M,-,Poland,,549K
31,BEKSY @UC8hqZRg26L4LGjCftQJzQXg,1.8M,0.2%,Poland,,525K
32,JDabrowsky @UCwh_QiICNVX0NNGMQ6wjR8g,1.8M,0.6%,Poland,,525K
33,Marcin Dubiel @UCYA71OArBjDdc3fjHSOedFg,1.7M,0.9%,Poland,,507K
34,ROJSON @UCepTegSUq_PSKSPn1Eq7D9g,1.7M,-,Poland,,498K
35,binkie.tv @UCcvkRvee98FqqUmXN_dwOUw,1.6M,-,Poland,,489K
36,Sitr0x @UCg5-8d84flswk43FxgQ5nnQ,1.6M,1.2%,Poland,,483K
37,TVN Series @UCygICIFaB6npPKJd4WHQ5zA,1.6M,-,Poland,,483K
38,Agnieszka Grzelak Vlog @UCyI0-Dcbw2arf0s48bCBLgQ,1.6M,0.4%,Poland,,480K
39,Unbox @UCoU9AdLQr9ZT7xDBXnhB6Fw,1.6M,0.2%,Poland,,480K
40,RoxMb @UC4rod6jmzQ3Gr5nJ148DW4A,1.6M,-,Poland,,480K
41,BOXDEL @UCtGmMo9NJaQG3hl1gsj1Hzw,1.6M,-,Poland,,480K
42,smiechawaTV @UC8oAVQ3BrGphqMZdlDHBqZA,1.6M,0.4%,Poland,,477K
43,Disco Polo Lajf @UC0rdUtnXyfzgQQz25wrkbSQ,1.6M,0.1%,Poland,,468K
44,ZeboPL @UCsmh4UF_PaQRqQcLPXk39Zg,1.6M,0.9%,Poland,,465K
45,skkf @UC88pjH_KfX7NYhobJp37dlQ,1.5M,0.3%,Poland,,456K
46,Zajcu37 @UCxe93I7CX6ib1Ttji_zBAQQ,1.5M,-,Poland,,453K
47,MINI MAJK @UCTb6wo_qUv5uT20NCSJOQ8Q,1.5M,-,Poland,,453K
48,Jacob @UCWuKx41wAvbz_NNu1oD6bsQ,1.5M,-,Poland,,447K
49,Red Lipstick Monster @UCl0PF-MS9QRT1y8px7-NsuA,1.5M,0.2%,Poland,,444K
50,Boruciak @UCu3Cz-0G_SQn-Ivrfvd1mCw,1.5M,1%,Poland,,444K
51,Peppa Pig Polski - Kanał Oficjalny @UCppKzvf9-RJM_Bxj2J15FlQ,1.5M,-,Poland,,444K
52,Remigiusz Maciaszek @UCodQcUIWz9oYKvhvCZREhTA,1.5M,-,Poland,,438K
53,WAKSY @UCrtZVvEXEYWO1J_nOzL3fiw,1.5M,-,Poland,,438K
54,wip bros @UC2C4KLIkTxXZlA8P2AEckJg,1.5M,0.1%,Poland,,438K
55,Palion @UC4MO_OktH6oXB-oCI7yjTkA,1.5M,1.6%,Poland,,435K
56,Cyberpunk 2077 @UC4zyoIAzmdsgpDZQfO1-lSA,1.4M,0.8%,Poland,,432K
57,REMBOL @UCejxuQKVl8duHl4FIaUUntQ,1.4M,-,Poland,,429K
