#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,BLACKPINK @UCOmHUn--16B90oW2L6FRR3A,82M,0.4%,South Korea,,24.6M
2,HYBE LABELS @UC3IZKseVpdzPSBaWxBxundA,68.1M,-,South Korea,Celebrity Music,20.4M
3,1MILLION Dance Studio @UCw8ZhLPdQ0u_Y-TLKd61hGA,25.3M,-,South Korea,,7.6M
4,KBS WORLD TV @kbsworldtv,19.1M,-,South Korea,,5.7M
5,Jane ASMR 제인 @UC2fsxQr6Hcx1enORxXgKpxQ,16.6M,-,South Korea,,5M
6,BIGBANG @UCzw-C7fNfs018R1FzIKnlaA,14.8M,6.3%,South Korea,,4.4M
7,Hongyu ASMR 홍유 @UCxtLc0Jqq3SKBWlIXM_OC9g,13.4M,-,South Korea,,4M
8,BIBO와 장난감 @UCL4r3zHKJpcJ0jEYSbobk1Q,12.6M,-,South Korea,,3.8M
9,핑크퐁 (인기 동요・동화) @UCqXwKu6dKobXEQFhdKtiJLQ,10.8M,-,South Korea,,3.2M
10,Stone Music Entertainment @UC_pwIXKXNm5KGhdEVzmY60A,10.5M,-,South Korea,Celebrity Music,3.2M
11,TwinRoozi 쌍둥이 루지 @UCMa-5a4Hg3KnbiDOvhdfb3w,10.4M,-,South Korea,Food and Drink,3.1M
12,서은일상이야기 @UCraaN4FiNe7l3F4XR6s246A,10.1M,-,South Korea,,3M
13,Toymong tv 토이몽TV @UC0vDCy8moGUhR7kRL19wWpw,10M,-,South Korea,,3M
14,GONGSAM TABLE 이공삼 @UC2B5onlYkZ7IaVekR9yIB6w,10M,-,South Korea,,3M
15,TOMORROW X TOGETHER OFFICIAL @txt_bighit,9.8M,0.1%,South Korea,,2.9M
16,서은이야기[SeoeunStory] @UCVihezVtsguXEouYvtKmKYA,9.4M,-,South Korea,,2.8M
17,Boram Tube [宝蓝和朋友们] @UCJedRe-OQCN-75DhLmG3VPQ,9M,-,South Korea,,2.7M
18,EXO @UCzCedBCSSltI1TFd3bKyN6g,8.9M,0.2%,South Korea,,2.7M
19,Mnet TV @UCepUWUpH45hRTi-QePdq1Bg,8.9M,-,South Korea,,2.7M
20,M2 @UCTQVIXvcHrR9jYoJ6qaBAow,8.8M,-,South Korea,,2.6M
