rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Luis Suárez @luissuarez9,48.9M,3.02%,Uruguay,Sports,14.7M,instagram,uruguay,False,2024,Sports,MAPPED
2,Edinson Cavani @cavaniofficial21,7.6M,3.8%,Uruguay,Soccer,2.3M,instagram,uruguay,False,2024,Sports,MAPPED
3,Yao Cabrera @yaocabrera,5.2M,5.1%,Uruguay,Entertainment and Music Finance,1.6M,instagram,uruguay,False,2024,Knowledge&Info,MAPPED
4,Fernando Muslera @muslera,3M,10.6%,Uruguay,Sports Entertainment and Music Soccer,909.1K,instagram,uruguay,False,2024,Sports,MAPPED
5,Agustin Casanova @agustincasanova_,2.6M,1.88%,Uruguay,Entertainment and Music Music Actors,768.9K,instagram,uruguay,False,2024,Music,MAPPED
6,Joaquin Mendez @mendezjoaquin,2.5M,0.46%,Uruguay,Entertainment and Music Marketing and Advertising Actors Modeling,755.2K,instagram,uruguay,False,2024,Beauty&Fashion,MAPPED
7,Lucas Torreira #LT14 @ltorreira34,2.1M,9.75%,Uruguay,Sports Soccer,629.1K,instagram,uruguay,False,2024,Sports,MAPPED
8,Rodrigo Bentancur @rodrigo_bentancur,1.8M,2.42%,Uruguay,Soccer,539.9K,instagram,uruguay,False,2024,Sports,MAPPED
9,ROMBAI @rombai,1.6M,0.4%,Uruguay,,476K,instagram,uruguay,False,2024,NA,NA
10,Natalia Oreiro|Наталия Орейро @nataliaoreirosoy,1.5M,1.69%,Uruguay,Entertainment and Music Marketing and Advertising,458.6K,instagram,uruguay,False,2024,Knowledge&Info,MAPPED
11,Mathias @mathisellanes,1.4M,0.35%,Uruguay,Entertainment and Music Business and Finance Actors,427.2K,instagram,uruguay,False,2024,Knowledge&Info,MAPPED
12,GABRIELA BEE @gabrielabee,1.4M,6.42%,Uruguay,Art Music Actors Modeling,420.1K,instagram,uruguay,False,2024,Beauty&Fashion,MAPPED
13,Juanpa Barbot @barbotsoy,1.4M,6.52%,Uruguay,Entertainment and Music Finance,405.7K,instagram,uruguay,False,2024,Knowledge&Info,MAPPED
14,Fernando Montero “ Monti “ @fernandomontero_oficial,1.2M,3.8%,Uruguay,Entertainment and Music Medical Health,363.8K,instagram,uruguay,False,2024,Knowledge&Info,MAPPED
15,Nahitan Nandez @nahitannandez25,1.1M,1.8%,Uruguay,Actors,321.9K,instagram,uruguay,False,2024,Entertainment,MAPPED
16,Guillermo Varela @guillermovarela4,1.1M,6.72%,Uruguay,Sports Actors,319.3K,instagram,uruguay,False,2024,Sports,MAPPED
17,𝗔𝗹𝗲𝗷𝗮𝗻𝗱𝗿𝗮 𝗕𝘂𝗶𝘁𝗿𝗮𝗴𝗼. @alebuitragoh,1.1M,0.92%,Uruguay,Entertainment and Music Actors Virtualization,317.8K,instagram,uruguay,False,2024,Tech&Gaming,MAPPED
18,Jose Maria Gimenez @josemariagimenez,1M,3.7%,Uruguay,Soccer,305.1K,instagram,uruguay,False,2024,Sports,MAPPED
19,Fernanda Giménez @ferchuugimeenez,888.9K,12.44%,Uruguay,,266.7K,instagram,uruguay,False,2024,NA,NA
20,Club Atlético Peñarol @oficialcap,820.3K,1.55%,Uruguay,,246.1K,instagram,uruguay,False,2024,NA,NA
21,Fede Chuch @fedechuch,746.4K,1.59%,Uruguay,Entertainment and Music Marketing and Advertising Actors,223.9K,instagram,uruguay,False,2024,Knowledge&Info,MAPPED
22,Diego Forlán @diegoforlancorazo,689.6K,2.27%,Uruguay,Sports,206.9K,instagram,uruguay,False,2024,Sports,MAPPED
23,Lucas Sugo @lucas_sugo,678.2K,0.44%,Uruguay,Entertainment and Music Actors Music,203.5K,instagram,uruguay,False,2024,Music,MAPPED
24,PEKEÑO 77 @peke_77,627K,1.39%,Uruguay,Art,188.1K,instagram,uruguay,False,2024,Lifestyle,MAPPED
25,Jorge Drexler @drexlerjorge,613.5K,2.75%,Uruguay,Fashion Actors Music,184.1K,instagram,uruguay,False,2024,Beauty&Fashion,MAPPED
26,NTVG @notevagustaroficial,606.7K,0.58%,Uruguay,Entertainment and Music Romance and Wedding Music Actors,182K,instagram,uruguay,False,2024,Beauty&Fashion,MAPPED
27,🌸JOHANA RIVA🌸 @johanarivag,601.1K,0.8%,Uruguay,Beauty and Self Care Fashion and Accessories Modeling Actors,180.3K,instagram,uruguay,False,2024,Beauty&Fashion,MAPPED
28,Pablo Agustín @pabloagustinnn,553.5K,4.26%,Uruguay,Entertainment and Music Marketing and Advertising Actors,166K,instagram,uruguay,False,2024,Knowledge&Info,MAPPED
29,Katrina Moreno @katrinamorenooficial,552.3K,5.02%,Uruguay,Arts and Crafts Animals Events Actors,165.7K,instagram,uruguay,False,2024,Entertainment,MAPPED
30,Matias Ferreira @matiasferreiraa,540.6K,0.36%,Uruguay,Beauty and Self Care Business and Finance Celebrity Music,162.2K,instagram,uruguay,False,2024,Beauty&Fashion,MAPPED
31,𝐋𝐮𝐜𝐚𝐬 𝐜𝐨𝐫𝐛𝐨 @lucascorboo,513.8K,4.01%,Uruguay,Entertainment and Music,154.2K,instagram,uruguay,False,2024,Music,MAPPED
32,NICO @nicolopezoficial,493.5K,4.33%,Uruguay,,148K,instagram,uruguay,False,2024,NA,NA
33,Gabriel Gonzalez @gabrielgonzalez108,480.6K,4.09%,Uruguay,,144.2K,instagram,uruguay,False,2024,NA,NA
34,MESA TRA’ 📀🩸🦈 @mesita,475.5K,6%,Uruguay,,142.7K,instagram,uruguay,False,2024,NA,NA
35,RomiiNacional🪼 @nacionalromii,472.1K,1.05%,Uruguay,Art,141.6K,instagram,uruguay,False,2024,Lifestyle,MAPPED
36,Club Nacional De Football @nacional,451.7K,1.85%,Uruguay,Sports,135.5K,instagram,uruguay,False,2024,Sports,MAPPED
37,RUMA® @rumatienda,432.4K,0.31%,Uruguay,Fashion and Accessories Actors,129.7K,instagram,uruguay,False,2024,Beauty&Fashion,MAPPED
38,Vanesa Britos @vanesabritos,426K,1.02%,Uruguay,,127.8K,instagram,uruguay,False,2024,NA,NA
39,Eric Berni @ericberniok,419.1K,6.54%,Uruguay,Entertainment and Music Soccer,125.7K,instagram,uruguay,False,2024,Sports,MAPPED
40,Rossana Burgos @mamabee,391K,2.07%,Uruguay,Fitness Moms,117.3K,instagram,uruguay,False,2024,Sports,MAPPED
41,La Vela Puerca @lavela_oficial,389.8K,0.94%,Uruguay,,116.9K,instagram,uruguay,False,2024,NA,NA
42,Luna. @evitta_luna_,374.8K,5.19%,Uruguay,Entertainment and Music Marketing and Advertising,112.4K,instagram,uruguay,False,2024,Knowledge&Info,MAPPED
43,Federico Viñas @federicovinas98,374.8K,12.9%,Uruguay,,112.4K,instagram,uruguay,False,2024,NA,NA
44,Adriana Artieda @adrianartiedaa,358.7K,2.05%,Uruguay,Entertainment and Music Celebrity,107.6K,instagram,uruguay,False,2024,Music,MAPPED
45,Alejandro Curcio @alecurcio_capitaldevida,350.9K,0.21%,Uruguay,Auto and Vehicles,105.3K,instagram,uruguay,False,2024,Tech&Gaming,MAPPED
46,Pipa Barbato @pipabarbato,350.5K,2.7%,Uruguay,Entertainment and Music Actors Music,105.2K,instagram,uruguay,False,2024,Music,MAPPED
47,Matías Vecino @vecino,346.2K,8.8%,Uruguay,Soccer Actors,103.8K,instagram,uruguay,False,2024,Sports,MAPPED
48,Marcelo Saracchi @cheloosaracchi,332K,14.1%,Uruguay,Actors Modeling,99.6K,instagram,uruguay,False,2024,Beauty&Fashion,MAPPED
