rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
15,Goar Avetisyan @goar_avetisyan,12M,2.57%,Russia,Beauty Art,3.6M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
16,Иван Ургант @urgantcom,11.9M,1.08%,Russia,Entertainment and Music TV Host Actors,3.6M,instagram,russia,False,2024,Music,MAPPED
17,Александр Ревва @arthurpirozhkov,11.2M,0.57%,Russia,Acting and Drama Entertainment and Music Celebrity Music,3.4M,instagram,russia,False,2024,Music,MAPPED
18,VICTORIA BONYA @victoriabonya,10.9M,0.09%,Russia,Beauty and Self Care Fashion and Accessories Celebrities,3.3M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
19,Карина Лазарьянц @karinakross,10.6M,1.83%,Russia,Entertainment and Music Music TV Host Fashion Design,3.2M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
20,Валерия Чекалина @ler_chek,10.4M,2.89%,Russia,Beauty and Self Care family Lifestyle Celebrities,3.1M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
21,Елена Сажина @helen_yes1,10.3M,0.67%,Russia,family Romance and Wedding Automotive Moms,3.1M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
22,Kate Clapp / Катя Клэп @kateclapp,10.2M,0.8%,Russia,Entertainment and Music Funny Video Blogger,3.1M,instagram,russia,False,2024,Music,MAPPED
23,Анна Хилькевич @annakhilkevich,10M,0.4%,Russia,Acting and Drama Actors,3M,instagram,russia,False,2024,Entertainment,MAPPED
24,Ксения Собчак @xenia_sobchak,9.6M,0.17%,Russia,Art Politics Celebrities,2.9M,instagram,russia,False,2024,Knowledge&Info,MAPPED
25,Дмитрий Нагиев @nagiev.universal,9.5M,3.29%,Russia,Actors,2.8M,instagram,russia,False,2024,Entertainment,MAPPED
26,Гарик Харламов @garikkharlamov,9.3M,0.11%,Russia,Entertainment and Music Humor,2.8M,instagram,russia,False,2024,Music,MAPPED
27,Максим Галкин @maxgalkinru,9.2M,0.97%,Russia,Entertainment and Music TV Host,2.8M,instagram,russia,False,2024,Music,MAPPED
28,Polina Gagarina 🇷🇺 @gagara1987,9M,0.2%,Russia,Singer Music,2.7M,instagram,russia,False,2024,Music,MAPPED
29,КЛАВА КОКА | Black Star @klavacoca,8.2M,1.22%,Russia,Entertainment and Music Music,2.5M,instagram,russia,False,2024,Music,MAPPED
30,Vladimir Morozov @websecure,8.1M,1.68%,Russia,Business and Finance Finance Luxury Business,2.4M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
31,НАСТЯ ИВЛЕЕВА @nastyaivleeva,7.8M,0.85%,Russia,Entertainment and Music Funny,2.3M,instagram,russia,False,2024,Music,MAPPED
32,КАТЯ ВАРНАВА @kativarnava,7.6M,0.1%,Russia,Fitness and Health Celebrity Actors Celebrities,2.3M,instagram,russia,False,2024,Sports,MAPPED
33,POKROV🥑 @pokrov90,7.3M,0.86%,Russia,Food Modeling,2.2M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
34,Влад Бумага @a4omg,7.2M,1.22%,Russia,Entertainment and Music Styling Modeling,2.2M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
35,Смешные видео @golos,6.8M,-,Russia,,2M,instagram,russia,False,2024,NA,NA
36,Islam_Makhachev @islam_makhachev,6.6M,3.82%,Russia,Mixed martial arts,2M,instagram,russia,False,2024,Lifestyle,MAPPED
37,Ekaterina Gorodnicheva @katyagorod,6.2M,0.16%,Russia,Travel Education Computers,1.9M,instagram,russia,False,2024,Knowledge&Info,MAPPED
38,Katrin Klimova @katrinka_family,6.2M,0.61%,Russia,Home and Garden DIY and Life Hacks Lifestyle,1.9M,instagram,russia,False,2024,Lifestyle,MAPPED
39,Yana Rudkovskaya @rudkovskayaofficial,6.1M,0.12%,Russia,,1.8M,instagram,russia,False,2024,NA,NA
40,Зуев - Грейсман Владимир Психолог @zuevmotivator,6.1M,0.08%,Russia,Fitness and Health Finance,1.8M,instagram,russia,False,2024,Sports,MAPPED
41,Николай Басков @nikolaibaskov,6M,0.53%,Russia,Entertainment and Music Actors Singer Music,1.8M,instagram,russia,False,2024,Music,MAPPED
42,Брайн Мапс (Макс Тарасенко) @brianmaps,5.9M,5.69%,Russia,Music Entertainment Singer Humor,1.8M,instagram,russia,False,2024,Music,MAPPED
43,Alena Shishkova @missalena.92,5.8M,0.38%,Russia,Modeling,1.8M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
44,АНАСТАСИЯ АНИСИМОВА✨ ДЕНЕЖНАЯ ФЕЯ 🧚🏻Крипто инвестор @formagiclife,5.7M,0.68%,Russia,Arts and Crafts,1.7M,instagram,russia,False,2024,Lifestyle,MAPPED
45,"Бабич, БабиТч или Бубич?😂 @ba.bitch_",5.7M,3.49%,Russia,Music,1.7M,instagram,russia,False,2024,Music,MAPPED
46,ANASTASIIA SOZONIK @nastyasozonik,5.5M,0.32%,Russia,Arts and Crafts Entertainment and Music Automotive Blogger,1.7M,instagram,russia,False,2024,Tech&Gaming,MAPPED
47,Lera Kudryavtseva @leratv,5.5M,0.18%,Russia,Entertainment and Music Acting and Drama Celebrity Celebrities,1.7M,instagram,russia,False,2024,Music,MAPPED
48,Маша Вэй | Maria Way @maria__way,5.5M,0.25%,Russia,Fashion Pets Modeling Celebrities,1.7M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
49,ANNA SEDOKOVA @annasedokova,5.5M,0.4%,Russia,Entertainment and Music Music Singer Celebrities,1.6M,instagram,russia,False,2024,Music,MAPPED
50,◽️ERSHOV🤘🏻🎸 @ershovich,5.4M,0.33%,Russia,Fitness and Health,1.6M,instagram,russia,False,2024,Sports,MAPPED
51,Филипп Киркоров @fkirkorov,5.4M,1.26%,Russia,Entertainment and Music Music Producers Singer,1.6M,instagram,russia,False,2024,Music,MAPPED
52,Omarov Kurban @zimamoscow,5.4M,0.3%,Russia,Product Showcase Automotive Entrepreneur,1.6M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
53,Ляйсан Утяшева @liasanutiasheva,5.4M,0.26%,Russia,Entertainment and Music,1.6M,instagram,russia,False,2024,Music,MAPPED
54,SASHA SPILBERG @sashaspilberg,5.3M,0.34%,Russia,Entertainment and Music Fashion and Accessories Beauty and Self Care Video Blogger,1.6M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
55,Джиган Денис @iamgeegun,5.2M,1.25%,Russia,Entertainment and Music Singer Music,1.6M,instagram,russia,False,2024,Music,MAPPED
56,Тамаев Асхаб @tamaaev,5.1M,6.35%,Russia,Fitness,1.5M,instagram,russia,False,2024,Sports,MAPPED
57,VIKI ODINTCOVA @viki_odintcova,5.1M,0.6%,Russia,Beauty and Self Care Modeling,1.5M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
58,Elena Temnikova ・ Темникова @lenatemnikovaofficial,5M,0.33%,Russia,Entertainment and Music Singer Celebrities,1.5M,instagram,russia,False,2024,Music,MAPPED
59,Anastasiia Tarasova @nastya_docs,5M,0.86%,Russia,Finance Product,1.5M,instagram,russia,False,2024,Knowledge&Info,MAPPED
60,NYUSHA @nyusha_nyusha,5M,0.31%,Russia,Entertainment and Music Music Songwriting,1.5M,instagram,russia,False,2024,Music,MAPPED
61,@shnurovs,5M,1.8%,Russia,Entertainment and Music Celebrity Singer,1.5M,instagram,russia,False,2024,Music,MAPPED
62,Екатерина Бибишева @katya_vagimagia,5M,0.2%,Russia,Education,1.5M,instagram,russia,False,2024,Knowledge&Info,MAPPED
63,МОТ @mmott23,4.9M,0.42%,Russia,Entertainment and Music Music Singer,1.5M,instagram,russia,False,2024,Music,MAPPED
64,Юрий Дудь @yurydud,4.8M,1.79%,Russia,Entertainment and Music Funny Video Blogger Journalists,1.5M,instagram,russia,False,2024,Knowledge&Info,MAPPED
65,Sergey Lazarev @lazarevsergey,4.8M,0.86%,Russia,Fashion Singer,1.4M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
66,DREAM TEAM HOUSE @dream_team_house,4.8M,0.32%,Russia,Entertainment and Music Music,1.4M,instagram,russia,False,2024,Music,MAPPED
67,Рифмы и Панчи 🖤 @rhymehit,4.7M,0.12%,Russia,,1.4M,instagram,russia,False,2024,NA,NA
68,Maria Sharapova @mariasharapova,4.7M,1.08%,Russia,Sports Tennis,1.4M,instagram,russia,False,2024,Sports,MAPPED
69,Эрик Давидович @eric_davidich,4.5M,0.99%,Russia,Entertainment and Music Funny Automotive Modeling,1.4M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
70,Наташа Рудова @rudovanata,4.5M,0.53%,Russia,Acting and Drama Celebrity Actors,1.3M,instagram,russia,False,2024,Entertainment,MAPPED
71,Ирина Дружинина @mrs.druzhinina,4.5M,2.4%,Russia,family Education Moms,1.3M,instagram,russia,False,2024,Knowledge&Info,MAPPED
72,Musicas Eternas @musicas.eternas,4.4M,0.46%,Russia,,1.3M,instagram,russia,False,2024,NA,NA
73,ARTEM KALAIDZHIAN (SERGO) @sergo_artemka,4.4M,3.36%,Russia,Arts and Crafts Actors,1.3M,instagram,russia,False,2024,Entertainment,MAPPED
74,Натали Лялина Москва @lyalinanatalie,4.3M,1.48%,Russia,family Lifestyle,1.3M,instagram,russia,False,2024,Lifestyle,MAPPED
75,Елена Беркова @berkova,4.3M,1.54%,Russia,Entertainment and Music Romance and Wedding TV Host,1.3M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
76,ЭЛДЖЕЙ @sayonaraboy,4.2M,1.66%,Russia,Entertainment and Music Music,1.3M,instagram,russia,False,2024,Music,MAPPED
77,Reshetova A 🌙 @volkonskaya.reshetova,4.2M,1.08%,Russia,Fashion and Accessories Product Showcase Business and Finance Modeling,1.3M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
78,Михаил Лабковский | психолог с 40-летним стажем @labkovskiyofficial,4.2M,0.51%,Russia,Fashion,1.2M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
79,Саша Митрошина. Она же Матерь Бложья @alexandramitroshina,4.1M,0.91%,Russia,Fashion and Accessories Automotive Video Blogger,1.2M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
80,Yelena Kryukova @hristafarida,4.1M,0.01%,Russia,Education Finance Gym Modeling,1.2M,instagram,russia,False,2024,Sports,MAPPED
81,Natalia Vodianova @natasupernova,4M,1.06%,Russia,Fashion and Accessories Entertainment and Music Modeling,1.2M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
82,Helga Lovekaty @helga_model,4M,1.84%,Russia,Fitness and Health Fashion and Accessories Celebrity Modeling,1.2M,instagram,russia,False,2024,Sports,MAPPED
83,@anivar77,4M,1.5%,Russia,Entertainment and Music Singer Music Songwriting,1.2M,instagram,russia,False,2024,Music,MAPPED
84,Алена Венум @alana_venum,4M,1.28%,Russia,Beauty and Self Care Fashion and Accessories Lifestyle,1.2M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
85,IRINA BAEVA @irinabaeva,3.9M,0.24%,Russia,Beauty and Self Care Celebrity Actors,1.2M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
86,Zubaira Tukhugov @zubairatukhugov,3.9M,0.7%,Russia,Sports Mixed martial arts,1.2M,instagram,russia,False,2024,Sports,MAPPED
87,Лолита Милявская @lolitamilyavskaya,3.9M,0.53%,Russia,Animation and Cosplay Music Singer,1.2M,instagram,russia,False,2024,Tech&Gaming,MAPPED
88,Алина Акилова @alina_akilova,3.8M,1.32%,Russia,News Modeling Celebrities,1.2M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
89,Вечерний Ургант @vecherniy_urgant,3.8M,0.4%,Russia,TV Shows,1.1M,instagram,russia,False,2024,Entertainment,MAPPED
90,Куки @slivki_kuki,3.8M,0.3%,Russia,DIY and Life Hacks Modeling,1.1M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
91,Dima Bilan @bilanofficial,3.7M,0.45%,Russia,Entertainment and Music Music Actors,1.1M,instagram,russia,False,2024,Music,MAPPED
92,Mari Melnikova @maryme.23,3.7M,1.54%,Russia,Fashion and Accessories Modeling,1.1M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
93,Дима Гордей @dimagordey,3.7M,0.9%,Russia,Entertainment and Music Careers TV Host,1.1M,instagram,russia,False,2024,Music,MAPPED
94,VALERIYA @valeriya,3.7M,0.21%,Russia,Entertainment and Music Music Singer Bands Musicians,1.1M,instagram,russia,False,2024,Music,MAPPED
95,Ольга Серябкина @seryabkina,3.6M,0.43%,Russia,Entertainment and Music Band Music Singer,1.1M,instagram,russia,False,2024,Music,MAPPED
96,Дмитрий Солдатов @dmitry_soldatov_ru,3.6M,-,Russia,Fashion Gym Modeling,1.1M,instagram,russia,False,2024,Sports,MAPPED
97,SLAVA @nastya_slava,3.5M,0.73%,Russia,Entertainment and Music Music Singer,1.1M,instagram,russia,False,2024,Music,MAPPED
98,T-killah @t_killah,3.5M,0.41%,Russia,Entertainment and Music Celebrity Music Modeling,1M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
99,Сергей Безруков @s_bezrukov,3.5M,0.47%,Russia,Acting and Drama Arts and Crafts Modeling,1M,instagram,russia,False,2024,Beauty&Fashion,MAPPED
100,Anita Tsoy - Анита Цой @anitatsoy,3.5M,1.13%,Russia,Entertainment and Music Singer Celebrities,1M,instagram,russia,False,2024,Music,MAPPED
